puzzle_id,num_words,connection_type,connection_complexity,word_rarity,word_rarity_value,semantic_distance,word_list,timestamp,time_of_day,hints_used,num_players,completions,completion_rate,avg_solve_time,min_solve_time,max_solve_time,median_solve_time,std_solve_time,q1_solve_time,q3_solve_time,difficulty,attempt_count,time_before_first_attempt,hover_count,abandonment_rate,competitiveness_score,frustration_score,satisfaction_score,learning_value,engagement_score,replayability_score,avg_attempts_before_success
P0592,8,anagrams,9,uncommon,6,9.59,"instruments, fruits, vehicles",2025-04-03 12:24:38.380179,12,0,79,49,62.5,151.58,79.23,240.5,149.3,34.0,128.48,170.5,hard,7,8.97,10,0.0,11.59,10.19,1.0,9.96,7.02,8.34,5.55
P0593,3,syllable_count,4,rare,8,5.25,"clothing, countries, colors",2025-03-14 22:04:38.381260,22,0,59,41,70.0,98.79,60.4,154.97,98.54,21.81,82.65,110.53,hard,3,7.06,6,0.0,6.72,4.95,5.26,2.66,5.53,6.03,1.96
P0594,8,homophones,6,rare,8,5.9,"furniture, foods, countries",2025-03-12 12:15:38.382180,12,3,73,47,65.0,95.9,49.1,141.23,92.95,20.39,81.6,109.12,hard,4,10.59,10,0.0,9.1,8.09,2.82,8.51,6.58,10.06,2.78
P0595,9,begins_with,2,very_common,1,4.98,"colors, countries, emotions",2025-03-13 02:41:38.383277,2,2,33,30,92.5,96.44,53.64,146.36,96.47,19.86,84.53,106.06,hard,1,17.41,17,0.0,9.77,4.94,5.17,8.16,7.96,5.43,1.0
P0596,10,ends_with,3,somewhat_common,4,2.04,"fruits, elements, body_parts",2025-03-18 01:46:38.383977,1,3,80,66,82.5,84.6,39.3,123.42,83.98,16.54,74.22,95.65,hard,2,14.5,26,0.0,7.64,5.71,5.42,6.11,6.79,5.81,1.04
P0597,3,homophones,6,uncommon,6,7.39,"sports, countries, weather",2025-03-31 17:48:38.385111,17,0,90,62,70.0,112.9,60.84,175.74,111.52,22.7,98.29,127.07,hard,4,11.41,3,0.0,8.65,5.81,5.37,7.78,7.16,8.0,2.5
P0598,3,same_category,1,uncommon,6,5.16,"animals, body_parts, instruments",2025-03-18 22:28:38.386277,22,0,23,18,82.5,78.66,46.74,123.13,76.51,18.26,65.34,91.59,medium,1,7.51,3,0.0,7.4,9.37,2.21,2.4,5.01,5.45,1.0
P0599,7,contains_substring,4,common,2,2.75,"weather, colors, elements",2025-04-05 09:44:38.386881,9,2,93,79,85.0,67.47,42.25,102.28,67.33,12.77,59.13,76.08,medium,2,7.22,13,0.0,4.66,9.31,1.0,9.66,5.33,8.46,1.09
P0600,7,syllable_count,4,very_rare,10,7.65,"fruits, vehicles, countries",2025-04-02 02:24:38.388270,2,3,46,29,65.0,112.61,59.95,176.78,106.71,27.13,90.78,132.69,hard,1,5.46,16,0.0,3.61,4.25,5.93,8.65,5.89,6.7,1.0
P0601,5,antonym_groups,6,very_common,1,8.1,"colors, body_parts, elements",2025-03-24 01:07:38.389172,1,1,27,22,82.5,114.75,62.2,149.4,116.51,21.97,102.89,132.45,hard,3,12.11,9,0.0,8.72,3.7,6.77,9.08,8.11,6.73,2.48
P0602,4,contains_substring,4,uncommon,6,2.42,"foods, emotions, furniture",2025-03-23 21:35:38.389857,21,2,85,63,75.0,66.33,34.83,93.08,66.15,12.3,58.51,74.37,medium,1,11.58,9,0.0,10.09,1.33,10.54,1.02,7.89,4.86,1.0
P0603,7,anagrams,9,extremely_rare,12,4.96,"clothing, animals, countries",2025-03-12 22:41:38.391132,22,1,76,38,50.0,130.17,53.25,189.11,126.05,27.39,112.7,149.28,hard,4,19.15,20,0.0,2.36,7.4,3.65,5.73,3.95,3.39,3.94
P0604,10,homophones,6,uncommon,6,3.74,"sports, elements, animals",2025-04-09 14:28:38.392249,14,2,49,34,70.0,94.61,48.83,145.69,95.92,19.51,82.46,106.94,hard,1,15.57,10,0.0,10.12,2.41,8.75,9.09,8.88,1.49,1.0
P0605,10,ends_with,3,somewhat_common,4,4.34,"elements, countries, foods",2025-03-31 18:43:38.393309,18,3,71,58,82.5,82.51,49.94,118.92,82.65,17.66,66.6,95.29,hard,1,14.98,20,0.0,1.26,6.82,4.68,9.69,5.37,5.43,1.0
P0606,10,synonym_groups,5,very_rare,10,9.79,"clothing, body_parts, professions",2025-03-24 06:43:38.394419,6,2,80,50,62.5,146.86,62.76,238.06,145.91,30.14,128.57,167.73,hard,2,11.68,24,0.0,4.39,6.02,4.44,6.25,5.15,2.9,1.48
P0607,6,same_category,1,somewhat_common,4,6.81,"professions, fruits, clothing",2025-03-22 20:55:38.395547,20,3,69,60,87.5,73.38,38.91,98.75,72.3,15.38,61.58,86.77,medium,1,18.31,15,0.0,3.07,1.88,8.83,4.55,6.23,7.26,1.0
P0608,8,contains_substring,4,rare,8,7.41,"instruments, fruits, sports",2025-03-18 16:42:38.396589,16,1,51,35,70.0,116.92,69.43,179.99,120.45,22.51,100.49,130.82,hard,2,10.16,24,0.0,8.37,7.42,2.94,1.91,5.18,3.5,1.21
P0609,9,antonym_groups,6,rare,8,2.92,"sports, body_parts, emotions",2025-03-14 21:50:38.397457,21,3,94,61,65.0,93.21,49.61,140.45,90.56,18.65,82.62,102.51,hard,3,18.76,13,0.0,6.9,4.06,6.71,3.81,6.14,9.08,1.8
P0610,9,metaphorical_relation,9,very_rare,10,4.15,"countries, vehicles, weather",2025-03-31 21:39:38.398758,21,2,97,50,52.5,117.13,75.36,167.47,121.0,19.93,102.18,131.96,hard,6,12.55,22,0.0,3.1,1.27,9.85,2.94,5.52,4.66,1.15
P0611,6,same_category,1,very_common,1,2.09,"sports, professions, fruits",2025-03-17 11:01:38.400076,11,2,83,78,95.0,47.67,15.16,73.03,48.12,10.29,42.51,53.36,medium,1,16.67,10,0.0,12.12,4.31,7.5,1.99,8.19,9.48,1.0
P0612,7,anagrams,9,rare,8,3.51,"emotions, countries, clothing",2025-03-11 22:19:38.401228,22,2,59,33,57.5,102.2,60.3,149.9,102.97,20.65,88.03,114.85,hard,4,12.66,16,0.0,5.57,10.62,1.34,4.0,4.02,9.54,3.99
P0613,5,homophones,6,very_rare,10,3.53,"clothing, vehicles, foods",2025-04-04 18:54:38.402195,18,1,25,15,60.0,96.24,60.96,135.53,91.51,18.83,82.81,107.28,hard,3,16.46,9,0.0,6.14,1.45,10.52,8.12,7.82,10.59,1.97
P0614,4,rhyming_words,7,common,2,4.94,"weather, elements, animals",2025-04-02 03:02:38.402816,3,1,22,17,77.5,99.24,47.7,134.0,98.1,21.57,83.77,115.46,hard,3,13.41,6,0.0,4.85,10.9,1.0,9.28,5.16,2.68,2.97
P0615,4,metaphorical_relation,9,very_common,1,4.56,"professions, body_parts, weather",2025-04-02 06:20:38.403417,6,2,95,71,75.0,90.62,52.08,131.93,90.33,17.57,77.59,103.06,hard,3,16.32,9,0.0,6.07,7.07,3.7,4.26,5.28,4.01,2.77
P0616,3,rhyming_words,7,rare,8,8.56,"emotions, professions, animals",2025-04-10 09:21:38.404700,9,0,67,41,62.5,119.3,60.06,180.12,121.78,24.17,101.52,133.77,hard,3,6.77,6,0.0,10.74,8.49,2.08,5.6,6.22,7.17,2.17
P0617,4,synonym_groups,5,somewhat_common,4,3.34,"elements, sports, animals",2025-03-26 18:17:38.405674,18,1,94,72,77.5,74.3,39.99,111.41,73.95,16.23,60.41,86.36,medium,1,11.27,5,0.0,9.19,5.55,5.61,6.14,7.22,3.8,1.0
P0618,10,syllable_count,4,very_common,1,8.81,"animals, colors, foods",2025-03-26 04:53:38.406889,4,0,28,24,87.5,142.02,92.16,192.14,140.85,27.74,114.92,164.68,hard,3,12.82,11,0.0,3.13,7.46,3.72,3.9,4.59,9.4,1.37
P0619,5,antonym_groups,6,very_common,1,1.78,"countries, weather, furniture",2025-03-13 21:01:38.407568,21,3,77,63,82.5,55.11,29.2,98.36,55.37,11.46,45.95,62.03,medium,4,8.99,15,0.0,7.77,6.29,3.71,1.06,5.31,7.43,1.97
P0620,9,antonym_groups,6,common,2,2.74,"instruments, animals, professions",2025-04-05 12:20:38.408677,12,1,46,36,80.0,82.13,47.64,110.68,81.83,15.07,74.28,93.84,hard,4,12.93,24,0.0,10.81,3.14,8.12,5.71,8.42,5.96,3.36
P0621,10,antonym_groups,6,somewhat_common,4,4.09,"professions, animals, sports",2025-04-04 11:04:38.409493,11,3,23,17,75.0,91.85,55.55,135.2,92.55,19.9,81.74,102.41,hard,1,15.19,26,0.0,1.36,8.76,1.61,5.36,3.46,1.66,1.0
P0622,3,homophones,6,extremely_rare,12,3.75,"animals, emotions, vehicles",2025-03-14 08:27:38.410132,8,1,44,24,55.0,96.13,58.81,143.03,94.5,17.68,84.69,105.21,hard,1,10.78,9,0.0,1.46,6.43,4.58,3.55,3.62,8.89,1.0
P0623,9,multiple_rules,10,somewhat_common,4,7.01,"instruments, clothing, vehicles",2025-03-16 00:05:38.410928,0,3,45,29,65.0,116.18,78.76,172.43,114.63,19.02,107.08,125.08,hard,3,15.43,16,0.0,1.24,8.83,1.9,6.54,3.55,3.55,1.28
P0624,3,synonym_groups,5,very_common,1,8.88,"weather, countries, fruits",2025-04-02 22:21:38.411768,22,2,59,50,85.0,84.28,39.53,130.09,84.87,15.6,74.3,92.29,hard,2,7.36,7,0.0,6.52,4.29,5.95,5.31,6.51,2.51,1.23
P0625,3,letter_pattern,5,common,2,2.44,"professions, animals, furniture",2025-03-21 08:02:38.412708,8,1,55,45,82.5,62.9,31.16,99.69,60.12,14.07,52.67,73.16,medium,1,18.94,9,0.0,11.52,4.76,6.64,2.16,7.53,9.76,1.0
P0626,8,same_category,1,somewhat_common,4,3.95,"body_parts, colors, elements",2025-04-06 20:57:38.413609,20,2,89,77,87.5,72.33,36.54,111.68,70.28,15.37,63.27,82.84,medium,2,10.17,23,0.0,8.89,7.06,4.51,6.33,7.04,9.49,1.22
P0627,4,letter_pattern,5,rare,8,6.43,"emotions, clothing, elements",2025-03-28 14:59:38.414805,14,1,25,16,67.5,94.42,58.32,140.57,89.08,20.38,78.71,107.53,hard,2,9.93,8,0.0,4.76,5.95,4.7,5.14,5.21,7.82,1.41
P0628,7,multiple_rules,10,rare,8,7.47,"elements, animals, professions",2025-04-08 18:18:38.415443,18,0,43,23,55.0,151.27,91.38,223.83,152.54,31.12,126.48,173.94,hard,2,7.65,16,0.0,4.61,1.58,10.27,9.95,7.56,6.82,1.76
P0629,3,compound_words,7,extremely_rare,12,8.18,"body_parts, colors, instruments",2025-03-26 23:39:38.416228,23,0,45,23,52.5,157.82,106.4,202.76,160.72,23.51,139.77,170.07,hard,2,17.35,7,0.0,7.65,4.68,6.98,12.4,7.92,6.69,1.29
P0630,4,synonym_groups,5,very_rare,10,5.25,"instruments, weather, foods",2025-03-23 01:49:38.417028,1,1,83,51,62.5,117.67,40.42,179.9,117.89,28.02,103.55,133.2,hard,4,19.85,11,0.0,6.58,6.11,4.57,7.65,6.12,6.24,1.13
P0631,10,metaphorical_relation,9,very_rare,10,6.72,"countries, clothing, emotions",2025-03-13 07:45:38.418204,7,2,37,19,52.5,137.88,83.47,195.43,139.28,28.21,114.4,157.64,hard,6,11.73,14,0.0,1.94,2.71,7.52,5.95,5.08,2.98,4.25
P0632,8,antonym_groups,6,common,2,6.12,"foods, elements, professions",2025-04-05 12:14:38.418938,12,0,99,79,80.0,113.53,60.2,179.92,109.23,25.47,96.41,131.94,hard,4,10.43,8,0.0,4.54,7.69,2.62,4.74,4.7,9.03,2.4
P0633,6,multiple_rules,10,very_rare,10,3.29,"weather, elements, instruments",2025-04-04 18:14:38.420201,18,3,87,43,50.0,101.75,46.57,150.67,101.05,19.69,89.75,116.51,hard,3,5.33,10,0.0,5.83,1.4,9.61,5.47,6.73,1.07,1.62
P0634,4,conceptual_relation,8,common,2,3.9,"animals, fruits, instruments",2025-04-07 20:46:38.421430,20,1,86,64,75.0,85.69,53.13,146.52,84.63,15.77,74.23,95.5,hard,2,7.3,10,0.0,2.84,2.48,7.96,6.5,6.04,1.71,1.32
P0635,10,begins_with,2,rare,8,1.66,"body_parts, countries, animals",2025-04-07 14:18:38.422566,14,1,24,18,75.0,95.66,53.58,132.98,98.12,18.31,80.27,110.26,hard,1,12.97,24,0.0,5.3,5.9,5.45,7.19,6.16,6.02,1.0
P0636,9,syllable_count,4,very_common,1,1.29,"elements, instruments, sports",2025-03-29 22:05:38.423235,22,2,72,63,87.5,67.27,35.06,110.08,63.89,15.31,57.18,78.6,medium,1,15.88,16,0.0,9.94,2.65,7.67,2.3,7.5,5.76,1.0
P0637,8,contains_substring,4,uncommon,6,6.51,"colors, foods, emotions",2025-03-13 10:56:38.424291,10,2,81,60,75.0,94.54,49.38,136.42,94.97,17.37,82.09,105.55,hard,2,12.0,24,0.0,11.45,2.81,8.72,7.1,8.97,6.17,1.73
P0638,7,contains_substring,4,common,2,3.08,"countries, elements, sports",2025-03-31 14:33:38.425441,14,1,39,33,85.0,75.6,48.51,131.89,74.66,16.57,64.08,84.55,medium,2,12.51,8,0.0,9.58,7.05,3.53,4.93,6.62,1.92,1.06
P0639,10,syllable_count,4,extremely_rare,12,9.93,"furniture, elements, colors",2025-03-25 20:11:38.426277,20,0,98,58,60.0,176.66,54.28,285.82,177.42,37.24,155.35,197.97,hard,2,13.35,18,0.0,8.11,2.03,8.63,5.91,7.4,9.39,1.47
P0640,7,anagrams,9,rare,8,6.89,"instruments, furniture, weather",2025-03-19 14:22:38.427579,14,2,28,16,57.5,119.48,62.52,165.2,120.31,23.35,101.69,135.34,hard,4,7.86,11,0.0,5.56,9.42,1.48,6.99,4.66,1.92,2.87
P0641,7,ends_with,3,somewhat_common,4,3.29,"instruments, vehicles, sports",2025-03-16 01:45:38.428278,1,2,92,75,82.5,87.2,45.78,143.98,88.89,20.09,71.78,100.79,hard,2,13.96,19,0.0,7.33,8.98,2.91,3.45,5.41,5.96,1.65
P0642,8,begins_with,2,somewhat_common,4,4.23,"vehicles, emotions, instruments",2025-03-11 23:31:38.429485,23,1,28,23,85.0,105.22,65.04,161.73,105.97,24.24,91.63,121.22,hard,2,13.64,10,0.0,9.13,3.02,7.31,8.7,8.37,11.57,1.07
P0643,10,same_category,1,common,2,2.97,"vehicles, furniture, animals",2025-03-14 01:43:38.430172,1,1,96,88,92.5,92.01,44.38,134.38,95.29,18.98,80.12,104.64,hard,2,14.78,29,0.0,4.75,5.53,5.63,5.62,6.09,3.86,1.59
P0644,6,anagrams,9,rare,8,5.54,"emotions, body_parts, animals",2025-03-14 09:35:38.431420,9,0,53,30,57.5,129.31,84.97,178.14,128.6,22.97,117.5,144.23,hard,4,8.94,13,0.0,1.89,8.4,2.15,1.38,2.64,9.81,3.64
P0645,4,begins_with,2,very_rare,10,9.24,"sports, professions, emotions",2025-03-31 12:29:38.432291,12,0,24,16,70.0,113.67,51.81,163.45,122.15,26.65,100.07,131.24,hard,1,19.4,9,0.0,9.25,4.3,6.22,4.83,7.01,4.88,1.0
P0646,6,syllable_count,4,very_common,1,8.55,"emotions, clothing, vehicles",2025-03-14 09:10:38.432905,9,2,52,45,87.5,84.29,33.03,116.95,83.84,14.51,76.49,92.14,hard,3,17.46,14,0.0,7.6,8.09,3.08,1.78,5.31,4.8,2.9
P0647,6,anagrams,9,somewhat_common,4,6.95,"sports, professions, colors",2025-04-03 12:39:38.433772,12,1,59,39,67.5,113.99,32.87,170.13,113.45,25.7,103.71,130.23,hard,4,12.92,15,0.0,5.43,9.8,1.84,2.69,4.07,1.66,1.75
P0648,4,conceptual_relation,8,very_rare,10,3.42,"colors, fruits, animals",2025-04-07 11:50:38.434679,11,2,40,22,55.0,94.31,54.24,131.47,93.49,18.05,80.41,108.31,hard,5,17.02,9,0.0,7.75,10.59,1.0,2.68,4.26,3.92,2.06
P0649,7,rhyming_words,7,uncommon,6,1.09,"animals, professions, vehicles",2025-03-17 07:45:38.435456,7,2,96,64,67.5,83.19,41.32,131.74,83.83,16.13,71.01,94.53,hard,1,13.86,17,0.0,6.75,6.7,5.25,4.98,5.95,4.14,1.0
P0650,3,synonym_groups,5,extremely_rare,12,3.49,"body_parts, vehicles, foods",2025-04-09 03:30:38.437032,3,1,59,33,57.5,107.52,66.33,177.23,104.94,19.19,94.63,120.3,hard,3,9.01,8,0.0,9.38,11.44,1.0,1.96,4.66,9.66,2.3
P0651,6,multiple_rules,10,uncommon,6,6.27,"weather, countries, body_parts",2025-03-19 14:48:38.438097,14,2,84,50,60.0,112.65,68.46,162.07,110.61,22.47,95.68,129.64,hard,2,11.73,7,0.0,6.6,3.54,7.43,9.28,7.27,4.92,1.22
P0652,8,ends_with,3,uncommon,6,2.81,"foods, instruments, sports",2025-03-17 03:48:38.439294,3,3,71,55,77.5,88.31,45.97,127.49,87.1,17.93,76.4,102.34,hard,2,8.53,22,0.0,7.29,3.18,8.04,7.16,7.58,3.93,1.84
P0653,3,ends_with,3,uncommon,6,3.81,"professions, sports, clothing",2025-03-18 02:21:38.440405,2,2,95,73,77.5,80.61,40.84,118.06,77.99,17.49,70.71,92.41,hard,1,14.24,7,0.0,10.7,6.1,4.97,3.54,6.96,7.31,1.0
P0654,7,compound_words,7,very_rare,10,4.41,"animals, foods, vehicles",2025-03-12 02:38:38.441665,2,0,72,41,57.5,144.09,86.57,193.61,144.6,26.16,125.2,165.97,hard,1,18.63,7,0.0,5.82,3.12,7.72,5.87,6.39,6.43,1.0
P0655,7,begins_with,2,extremely_rare,12,3.68,"fruits, furniture, foods",2025-04-01 12:18:38.442664,12,2,81,52,65.0,88.81,39.13,128.75,89.28,18.85,78.85,100.84,hard,1,7.19,7,0.0,8.12,8.58,3.15,8.6,6.4,5.75,1.0
P0656,10,metaphorical_relation,9,common,2,7.95,"animals, emotions, weather",2025-03-21 00:38:38.443790,0,0,62,44,72.5,142.21,64.6,227.17,138.95,32.14,119.95,163.59,hard,4,8.74,10,0.0,12.25,4.37,6.03,11.1,9.16,9.21,1.95
P0657,10,rhyming_words,7,very_common,1,7.12,"furniture, colors, countries",2025-04-05 15:56:38.444748,15,0,22,17,80.0,135.68,59.26,193.43,139.88,28.57,115.89,152.75,hard,1,9.47,30,0.0,8.41,8.29,1.96,2.32,5.18,2.23,1.0
P0658,3,metaphorical_relation,9,somewhat_common,4,4.57,"vehicles, weather, furniture",2025-03-25 10:45:38.445359,10,1,82,55,67.5,86.32,48.87,128.53,86.7,17.01,73.57,97.8,hard,3,16.64,3,0.0,7.84,5.3,5.57,4.61,6.3,4.64,2.56
P0659,4,antonym_groups,6,extremely_rare,12,5.23,"countries, instruments, sports",2025-04-06 14:11:38.446512,14,1,63,34,55.0,113.28,68.64,164.4,112.19,19.6,101.7,126.5,hard,1,13.65,12,0.0,8.61,3.85,6.75,4.78,6.66,6.9,1.0
P0660,9,antonym_groups,6,extremely_rare,12,8.1,"weather, clothing, furniture",2025-03-24 18:51:38.447456,18,2,94,51,55.0,136.94,65.02,210.1,136.91,26.93,121.59,154.93,hard,1,13.11,9,0.0,9.4,9.62,1.07,5.72,5.39,6.98,1.0
P0661,5,begins_with,2,very_rare,10,2.5,"vehicles, instruments, foods",2025-03-25 21:13:38.448715,21,1,21,14,70.0,77.41,49.79,126.83,72.71,17.92,65.97,83.73,medium,2,18.47,6,0.0,5.8,6.56,4.09,8.13,5.99,9.25,1.41
P0662,5,letter_pattern,5,very_common,1,7.42,"furniture, colors, fruits",2025-03-17 15:38:38.449342,15,2,20,17,85.0,85.13,53.01,112.49,85.44,15.02,74.97,96.97,hard,2,10.14,5,0.0,9.4,5.18,5.36,2.74,6.67,1.44,1.86
P0663,10,synonym_groups,5,common,2,7.03,"sports, weather, animals",2025-03-20 03:16:38.449929,3,1,22,18,82.5,135.29,105.79,179.82,133.91,19.08,121.25,145.15,hard,1,11.69,12,0.0,6.12,1.3,9.68,5.8,7.55,4.96,1.0
P0664,10,homophones,6,very_common,1,2.96,"sports, vehicles, countries",2025-03-24 03:10:38.450532,3,2,30,24,82.5,100.45,52.03,149.98,102.32,22.84,89.01,110.13,hard,3,12.66,12,0.0,9.15,9.25,2.7,2.33,5.67,9.55,2.54
P0665,3,letter_pattern,5,common,2,7.08,"colors, furniture, vehicles",2025-03-13 19:48:38.451218,19,2,54,44,82.5,78.74,45.02,117.86,79.94,18.32,62.89,92.64,medium,3,6.74,7,0.0,7.18,9.55,1.54,8.4,5.95,7.25,1.79
P0666,6,compound_words,7,very_common,1,6.95,"countries, colors, body_parts",2025-04-03 06:58:38.452116,6,3,66,52,80.0,94.82,57.08,135.7,93.62,17.8,80.36,105.6,hard,4,17.41,12,0.0,2.43,8.03,3.32,1.34,3.59,6.29,1.74
P0667,7,anagrams,9,very_rare,10,5.17,"colors, clothing, foods",2025-03-25 20:45:38.453138,20,1,86,45,52.5,128.53,62.52,193.41,127.82,29.23,110.87,150.49,hard,1,18.77,15,0.0,4.42,9.73,1.0,8.3,4.33,8.2,1.0
P0668,4,antonym_groups,6,somewhat_common,4,4.19,"emotions, animals, clothing",2025-04-02 19:20:38.454293,19,1,22,16,75.0,87.17,48.51,125.21,86.32,20.0,74.89,97.67,hard,4,13.26,12,0.0,7.89,9.84,1.0,9.1,5.99,8.31,3.22
P0669,5,same_category,1,very_common,1,3.74,"body_parts, weather, emotions",2025-04-10 13:58:38.454897,13,2,66,62,95.0,51.48,23.01,69.94,52.6,11.2,42.17,60.37,medium,1,9.65,7,0.0,4.69,7.58,4.0,3.97,5.3,5.41,1.0
P0670,8,rhyming_words,7,uncommon,6,9.43,"elements, weather, instruments",2025-03-28 08:00:38.455887,8,3,21,14,67.5,111.65,69.54,161.91,113.53,21.62,99.03,126.5,hard,5,12.96,13,0.0,1.36,4.15,7.52,8.72,5.76,6.76,3.43
P0671,9,begins_with,2,rare,8,8.09,"vehicles, weather, body_parts",2025-03-31 11:23:38.456502,11,0,69,51,75.0,127.83,80.92,197.37,124.85,24.59,109.79,145.61,hard,2,7.56,17,0.0,5.54,7.11,4.84,6.48,5.91,8.7,1.62
P0672,8,compound_words,7,rare,8,8.37,"vehicles, countries, instruments",2025-03-11 11:52:38.457485,11,2,31,19,62.5,123.32,67.02,175.7,124.75,26.29,99.99,146.96,hard,2,14.2,9,0.0,8.98,1.95,8.85,7.31,8.06,11.51,1.22
P0673,9,ends_with,3,very_rare,10,5.44,"instruments, furniture, countries",2025-03-23 16:14:38.458192,16,0,21,14,67.5,132.7,76.49,189.43,126.61,33.83,109.57,164.44,hard,2,18.84,11,0.0,4.81,5.84,5.97,7.75,6.13,10.73,1.65
P0674,4,letter_pattern,5,very_common,1,9.99,"animals, emotions, weather",2025-03-25 13:15:38.458809,13,1,32,27,85.0,100.7,46.68,136.44,100.45,20.22,88.86,110.42,hard,1,6.4,7,0.0,3.35,1.82,9.57,5.13,6.6,4.77,1.0
P0675,8,compound_words,7,rare,8,1.39,"fruits, foods, vehicles",2025-03-22 20:52:38.460408,20,3,95,59,62.5,82.14,49.05,123.01,80.59,15.18,70.76,93.62,hard,2,12.85,19,0.0,3.12,2.94,7.09,5.85,5.48,2.3,1.18
P0676,4,ends_with,3,somewhat_common,4,8.25,"foods, countries, fruits",2025-04-05 02:13:38.462056,2,1,20,16,82.5,109.3,68.23,175.82,105.74,27.47,83.16,131.11,hard,1,9.48,5,0.0,9.94,2.86,7.95,1.33,7.29,9.99,1.0
P0677,6,contains_substring,4,very_rare,10,3.53,"countries, instruments, weather",2025-04-07 09:09:38.463109,9,0,44,28,65.0,104.75,58.64,154.34,100.96,20.45,88.71,116.81,hard,1,12.14,6,0.0,10.86,6.62,3.89,6.09,6.94,4.74,1.0
P0678,6,rhyming_words,7,uncommon,6,7.33,"countries, weather, furniture",2025-03-19 05:59:38.464201,5,1,57,38,67.5,130.68,82.09,205.11,130.09,26.28,109.88,143.05,hard,5,7.14,10,0.0,7.96,7.68,2.9,8.94,6.4,9.57,4.1
P0679,8,ends_with,3,somewhat_common,4,8.73,"body_parts, foods, instruments",2025-03-24 07:09:38.465532,7,0,98,80,82.5,129.37,73.1,190.9,129.22,24.35,112.59,148.97,hard,2,14.32,9,0.0,8.97,5.28,5.33,6.26,7.19,9.8,1.85
P0680,6,multiple_rules,10,uncommon,6,1.61,"weather, vehicles, countries",2025-04-09 06:01:38.466857,6,3,67,40,60.0,94.5,39.32,155.96,90.33,22.21,80.69,111.21,hard,1,12.46,6,0.0,7.32,6.19,5.14,9.83,6.9,2.68,1.0
P0681,6,compound_words,7,somewhat_common,4,3.86,"emotions, vehicles, foods",2025-03-24 23:18:38.467947,23,2,49,35,72.5,97.83,50.46,161.01,95.64,21.04,82.88,109.52,hard,4,6.24,9,0.0,12.25,8.68,2.08,3.79,6.51,3.65,1.85
P0682,8,homophones,6,extremely_rare,12,6.79,"fruits, emotions, furniture",2025-03-17 08:04:38.468804,8,3,65,35,55.0,113.23,55.84,163.73,109.35,25.68,95.03,135.91,hard,3,19.94,17,0.0,10.12,5.36,5.92,7.7,7.45,1.19,1.97
P0683,6,same_category,1,uncommon,6,2.05,"emotions, colors, countries",2025-04-01 01:21:38.469800,1,2,85,70,82.5,77.54,35.67,129.12,76.47,18.25,65.1,90.08,medium,1,17.34,14,0.0,3.71,4.93,6.61,7.16,6.18,6.48,1.0
P0684,6,metaphorical_relation,9,common,2,3.42,"emotions, vehicles, elements",2025-04-09 11:03:38.470963,11,3,98,71,72.5,75.38,35.07,124.58,74.77,15.88,64.23,86.96,medium,6,17.64,15,0.0,5.42,4.28,6.56,4.31,5.9,9.6,3.8
P0685,10,homophones,6,common,2,4.54,"instruments, body_parts, countries",2025-03-21 19:30:38.472279,19,2,66,52,80.0,93.93,39.44,132.55,96.51,18.27,85.13,105.85,hard,2,15.66,28,0.0,8.88,8.39,2.4,2.34,5.45,6.08,1.2
P0686,5,compound_words,7,uncommon,6,6.88,"colors, clothing, emotions",2025-03-11 07:16:38.473278,7,3,52,35,67.5,93.83,49.94,154.96,94.5,22.26,78.41,108.14,hard,2,6.39,14,0.0,7.35,2.74,7.34,9.47,7.65,10.97,1.41
P0687,4,multiple_rules,10,common,2,2.65,"professions, vehicles, body_parts",2025-03-29 16:29:38.474170,16,0,37,25,70.0,92.6,58.31,143.24,91.03,21.02,74.6,106.63,hard,1,19.91,6,0.0,4.05,4.0,7.52,8.35,6.54,9.08,1.0
P0688,10,antonym_groups,6,uncommon,6,1.92,"clothing, emotions, body_parts",2025-04-01 18:02:38.474906,18,0,30,21,70.0,116.93,80.22,154.48,115.07,19.06,104.88,128.96,hard,1,18.38,17,0.0,4.16,4.79,6.23,3.5,5.22,7.26,1.0
P0689,4,homophones,6,rare,8,5.14,"sports, fruits, foods",2025-04-08 07:11:38.475582,7,0,41,26,65.0,111.27,59.1,164.51,108.26,24.59,95.26,128.99,hard,4,17.26,10,0.0,10.95,5.16,6.12,9.64,8.35,4.92,3.77
P0690,8,syllable_count,4,very_rare,10,2.07,"colors, body_parts, emotions",2025-03-15 08:13:38.476372,8,1,34,22,65.0,98.95,54.48,148.29,99.59,19.42,86.59,109.88,hard,3,13.09,23,0.0,9.04,9.4,1.58,9.52,6.39,6.98,2.45
P0691,3,conceptual_relation,8,somewhat_common,4,5.09,"vehicles, professions, emotions",2025-03-18 13:21:38.477090,13,2,49,34,70.0,79.23,46.62,122.08,78.9,16.05,70.93,88.43,medium,1,8.01,7,0.0,5.74,9.68,2.19,2.78,4.34,4.34,1.0
P0692,10,same_category,1,rare,8,1.88,"furniture, colors, professions",2025-03-28 21:00:38.477932,21,0,99,76,77.5,99.86,44.75,154.66,99.4,24.17,80.95,118.43,hard,1,18.16,15,0.0,3.7,3.79,6.96,8.2,6.39,2.52,1.0
